id,beach_gr,beach_en,island,region_file,has_photo,photo_source
2371,Κάμπος,Kampos,Λειψοί,south-aegean-lipsi,no,
2373,Κατσαδιά,Katsadia,Λειψοί,south-aegean-lipsi,no,
2374,Κισσίρια,Kissiria,Λειψοί,south-aegean-lipsi,no,
2375,Κοίμηση,Kimisi,Λειψοί,south-aegean-lipsi,no,
2376,Κορακιά,Korakia,Λειψοί,south-aegean-lipsi,no,
2377,Λεντού,Lentou,Λειψοί,south-aegean-lipsi,no,
2369,Λευκή Παραλία Ασπρονήσι,Levki Paralia Aspronisi,Λειψοί,south-aegean-lipsi,no,
2378,Λύρα,Lyra,Λειψοί,south-aegean-lipsi,no,
2379,Μερσίνη,Mersini,Λειψοί,south-aegean-lipsi,no,
2380,Ξηρόκαμπος,Xirokampos,Λειψοί,south-aegean-lipsi,no,
2381,Παπαντριά,Papantria,Λειψοί,south-aegean-lipsi,no,
2382,Πλατύς Γιαλός,Platys Gialos,Λειψοί,south-aegean-lipsi,yes,global
2383,Πνιγμένος,Pnigmenos,Λειψοί,south-aegean-lipsi,no,
2384,Στίφη,Stifi,Λειψοί,south-aegean-lipsi,no,
2385,Τουρκόμνημα,Tourkomnima,Λειψοί,south-aegean-lipsi,no,
2386,Χοχλάκουρα,Chochlakoura,Λειψοί,south-aegean-lipsi,no,
2362,Βρομόλιθος,Vromolithos,Λέρος,south-aegean-leros,no,
2359,Γούρνα,Gourna,Λέρος,south-aegean-leros,no,
2358,Δύο Λισκάρια,Dyo Liskaria,Λέρος,south-aegean-leros,no,
2360,Κιούρα,Kioura,Λέρος,south-aegean-leros,no,
2363,Κόκκινη παραλία,Kokkini paralia,Λέρος,south-aegean-leros,yes,global
2368,Όρμος Μπελφούτη,Ormos Belfouti,Λέρος,south-aegean-leros,no,
2364,Παραλία Αγίας Κιούρας,Paralia Agias Kiouras,Λέρος,south-aegean-leros,no,
2365,Παραλία Βρωμόλιθος,Paralia Vromolithos,Λέρος,south-aegean-leros,no,
2366,Παραλία Κρυφός,Paralia Kryfos,Λέρος,south-aegean-leros,no,
2361,Παραλία Λακκίου,Paralia Lakkiou,Λέρος,south-aegean-leros,no,
2367,Παραλία Μπλεφούτης,Paralia Blefoutis,Λέρος,south-aegean-leros,no,
1321,Άγιος Ερμογένης,Agios Ermogenis,Λέσβος,north-aegean-lesvos,no,
1322,Άγιος Ισίδωρος,Agios Isidoros,Λέσβος,north-aegean-lesvos,no,
1323,Ακτή Τσαμάκια,Akti Tsamakia,Λέσβος,north-aegean-lesvos,no,
1324,Αμμουδέλι,Ammoudeli,Λέσβος,north-aegean-lesvos,no,
1325,Αμπέλια,Ampelia,Λέσβος,north-aegean-lesvos,no,
1326,Ανδρομάχη,Andromachi,Λέσβος,north-aegean-lesvos,no,
1327,Απεργούσα,Apergousa,Λέσβος,north-aegean-lesvos,no,
1328,Αυλάκι,Avlaki,Λέσβος,north-aegean-lesvos,no,
1329,Βαθύ Κριτήρι,Vathy Kritiri,Λέσβος,north-aegean-lesvos,no,
1330,Βατερά,Vatera,Λέσβος,north-aegean-lesvos,no,
1331,Βατραχιά,Vatrachia,Λέσβος,north-aegean-lesvos,no,
1332,Ελεύκος,Elevkos,Λέσβος,north-aegean-lesvos,no,
1334,Καλό Λιμάνι,Kalo Limani,Λέσβος,north-aegean-lesvos,no,
1333,Κάμπος,Kampos,Λέσβος,north-aegean-lesvos,no,
1335,Καταβάθρα,Katavathra,Λέσβος,north-aegean-lesvos,no,
1336,Κοχύλια,Kochylia,Λέσβος,north-aegean-lesvos,no,
1339,Λαγκάδα,Lagkada,Λέσβος,north-aegean-lesvos,no,
1340,Λαμπρίνη ή Ουζούν Σοκάκ,Lamprini i Ouzoun Sokak,Λέσβος,north-aegean-lesvos,no,
1337,Λάψαρνα,Lapsarna,Λέσβος,north-aegean-lesvos,no,
1341,Λιγονάρι,Ligonari,Λέσβος,north-aegean-lesvos,no,
1342,Λιμαντζίκι,Limantziki,Λέσβος,north-aegean-lesvos,no,
1338,Λίμενας,Limenas,Λέσβος,north-aegean-lesvos,no,
1343,Μάκαρα,Makara,Λέσβος,north-aegean-lesvos,no,
1344,Μάλαθρα,Malathra,Λέσβος,north-aegean-lesvos,no,
1347,Μόλυβος,Molyvos,Λέσβος,north-aegean-lesvos,no,
1345,Μπάκερος,Bakeros,Λέσβος,north-aegean-lesvos,no,
1346,Μπαλίνη,Balini,Λέσβος,north-aegean-lesvos,no,
1348,Νησέλια,Niselia,Λέσβος,north-aegean-lesvos,no,
1349,Ντάλαντος,Dalantos,Λέσβος,north-aegean-lesvos,no,
1350,Ξέρες Ευρειακής,Xeres Evriakis,Λέσβος,north-aegean-lesvos,no,
1353,Παραλία Αμμούδι,Paralia Ammoudi,Λέσβος,north-aegean-lesvos,no,
1352,Παραλία Άναξου,Paralia Anaxou,Λέσβος,north-aegean-lesvos,no,
1354,Παραλία Γυμνιστών Ερεσού,Paralia Gymniston Eresou,Λέσβος,north-aegean-lesvos,no,
1320,Παραλία Γυμνιστών Μολύβου,Paralia Gymniston Molyvou,Λέσβος,north-aegean-lesvos,no,
1355,Παραλία Γυμνιστών Χρούσος,Paralia Gymniston Chrousos,Λέσβος,north-aegean-lesvos,no,
1356,Παραλία Δρότας,Paralia Drotas,Λέσβος,north-aegean-lesvos,no,
1357,Παραλία Καγιά,Paralia Kagia,Λέσβος,north-aegean-lesvos,no,
1358,Παραλία Νυφίδας,Paralia Nyfidas,Λέσβος,north-aegean-lesvos,no,
1359,Παραλία Τάρτι,Paralia Tarti,Λέσβος,north-aegean-lesvos,no,
1319,Παραλία Τοκμάκια,Paralia Tokmakia,Λέσβος,north-aegean-lesvos,no,
1360,Παραλία Τσόνια,Paralia Tsonia,Λέσβος,north-aegean-lesvos,no,
1351,Πάτος,Patos,Λέσβος,north-aegean-lesvos,no,
1361,Περιστεριά,Peristeria,Λέσβος,north-aegean-lesvos,no,
1362,Πεταλίδι,Petalidi,Λέσβος,north-aegean-lesvos,no,
1363,Πλαζ Κανόνι,Plaz Kanoni,Λέσβος,north-aegean-lesvos,no,
1364,Ποδαράς,Podaras,Λέσβος,north-aegean-lesvos,no,
1365,Πυραμιές,Pyramies,Λέσβος,north-aegean-lesvos,no,
1366,Τηλέγραφος,Tilegrafos,Λέσβος,north-aegean-lesvos,no,
1367,Τσάφι,Tsafi,Λέσβος,north-aegean-lesvos,no,
1368,Τσίλια,Tsilia,Λέσβος,north-aegean-lesvos,no,
1369,Τσιπούρια,Tsipouria,Λέσβος,north-aegean-lesvos,no,
1370,Τσιχλιώτα,Tsichliota,Λέσβος,north-aegean-lesvos,no,
1371,Τσιχράντα,Tsichranta,Λέσβος,north-aegean-lesvos,no,
1372,Φανερωμένη,Faneromeni,Λέσβος,north-aegean-lesvos,no,
1373,Φαρά,Fara,Λέσβος,north-aegean-lesvos,no,
1374,Φυκιότρυπα,Fykiotrypa,Λέσβος,north-aegean-lesvos,no,
1375,Χαλατσές,Chalatses,Λέσβος,north-aegean-lesvos,no,
1376,Χαραμίδα,Charamida,Λέσβος,north-aegean-lesvos,no,
1377,Χαραμίδα νησέλι,Charamida niseli,Λέσβος,north-aegean-lesvos,no,
1378,Χρούσος,Chrousos,Λέσβος,north-aegean-lesvos,no,
1147,Αβάλι,Avali,Λευκάδα,ionian-islands-lefkada,no,
1146,Άγιος Ιωάννης,Agios Ioannis,Λευκάδα,ionian-islands-lefkada,no,
1148,Αγιοφύλλι,Agiofylli,Λευκάδα,ionian-islands-lefkada,no,
1150,Αμμόγλωσσα,Ammoglossa,Λευκάδα,ionian-islands-lefkada,no,
1149,Αμμούσα,Ammousa,Λευκάδα,ionian-islands-lefkada,no,
1151,Ανατολική παραλία Σκορπιού,Anatoliki paralia Skorpiou,Λευκάδα,ionian-islands-lefkada,no,
1152,Ανώνυμη Παραλία Κομηλιό,Anonymi Paralia Komilio,Λευκάδα,ionian-islands-lefkada,no,
1153,Ασπρογιαλός,Asprogialos,Λευκάδα,ionian-islands-lefkada,no,
1154,Αφτέλι,Afteli,Λευκάδα,ionian-islands-lefkada,no,
1155,Βασιλική,Vasiliki,Λευκάδα,ionian-islands-lefkada,no,
1156,Γάϊδαρος,Gaidaros,Λευκάδα,ionian-islands-lefkada,no,
1157,Γιαλός,Gialos,Λευκάδα,ionian-islands-lefkada,no,
1158,Γύρα (Άννα),Gyra (Anna),Λευκάδα,ionian-islands-lefkada,no,
1140,Δεσίμι,Desimi,Λευκάδα,ionian-islands-lefkada,no,
1159,Εγκρεμνοί,Egkremni,Λευκάδα,ionian-islands-lefkada,no,
1162,Καβαλικευτά,Kavalikevta,Λευκάδα,ionian-islands-lefkada,no,
1160,Κάθισμα,Kathisma,Λευκάδα,ionian-islands-lefkada,no,
1141,Καμάρι,Kamari,Λευκάδα,ionian-islands-lefkada,no,
1163,Καμίνια,Kaminia,Λευκάδα,ionian-islands-lefkada,no,
1161,Κάστρο,Kastro,Λευκάδα,ionian-islands-lefkada,no,
1164,Κρυονέρι,Kryoneri,Λευκάδα,ionian-islands-lefkada,no,
1145,Λίμνη / Στροφή,Limni / Strofi,Λευκάδα,ionian-islands-lefkada,no,
1165,Λυγιά,Lygia,Λευκάδα,ionian-islands-lefkada,no,
1166,Μικρός Γιαλός,Mikros Gialos,Λευκάδα,ionian-islands-lefkada,no,
1167,Μύλος,Mylos,Λευκάδα,ionian-islands-lefkada,no,
1143,Νότια Παραλία Νικιάνας,Notia Paralia Nikianas,Λευκάδα,ionian-islands-lefkada,no,
1168,Νότια Παραλία Σκορπιού,Notia Paralia Skorpiou,Λευκάδα,ionian-islands-lefkada,no,
1142,Παραλία Νικιάνας,Paralia Nikianas,Λευκάδα,ionian-islands-lefkada,no,
1144,Πασάς,Pasas,Λευκάδα,ionian-islands-lefkada,no,
1169,Πευκούλια,Pevkoulia,Λευκάδα,ionian-islands-lefkada,no,
1170,Πλάκα (Βαγιά),Plaka (Vagia),Λευκάδα,ionian-islands-lefkada,no,
1171,Πόρτο Κάτσικι,Porto Katsiki,Λευκάδα,ionian-islands-lefkada,no,
1172,Σκάλα Γιαλού,Skala Gialou,Λευκάδα,ionian-islands-lefkada,no,
1173,Φτέρη,Fteri,Λευκάδα,ionian-islands-lefkada,no,
1139,Breath of Zorbas beach,Breath of Zorbas beach,Λευκάδα,ionian-islands-lefkada,no,
1446,Άγιος Ιωάννης,Agios Ioannis,Λήμνος,north-aegean-lemnos,no,
1431,Αυλώνας,Avlonas,Λήμνος,north-aegean-lemnos,no,
1447,Βάθρακας,Vathrakas,Λήμνος,north-aegean-lemnos,no,
1433,Γομάτι,Gomati,Λήμνος,north-aegean-lemnos,no,
1448,Διαπόρι (ανατολική ακτή),Diapori (anatoliki akti),Λήμνος,north-aegean-lemnos,no,
1432,Διαπόρι (δυτική ακτή),Diapori (dytiki akti),Λήμνος,north-aegean-lemnos,no,
1457,Εβγάτης,Evgatis,Λήμνος,north-aegean-lemnos,no,
1445,Ζεματάς,Zematas,Λήμνος,north-aegean-lemnos,no,
1458,Θάνος,Thanos,Λήμνος,north-aegean-lemnos,no,
1450,Καλλιθέα,Kallithea,Λήμνος,north-aegean-lemnos,no,
1434,Καρβουνόλακκα,Karvounolakka,Λήμνος,north-aegean-lemnos,no,
1435,Κάσπακας,Kaspakas,Λήμνος,north-aegean-lemnos,no,
1451,Κατάλακκο,Katalakko,Λήμνος,north-aegean-lemnos,no,
1436,Καταπόδι,Katapodi,Λήμνος,north-aegean-lemnos,no,
1449,Κέρος,Keros,Λήμνος,north-aegean-lemnos,yes,north-aegean:lemnos
1437,Κόκκινα (βόρειος όρμος),Kokkina (vorios ormos),Λήμνος,north-aegean-lemnos,no,
1452,Κόκκινα (νότιος όρμος),Kokkina (notios ormos),Λήμνος,north-aegean-lemnos,no,
1438,Λιμάνι Αγιάς,Limani Agias,Λήμνος,north-aegean-lemnos,no,
1439,Λουρί,Louri,Λήμνος,north-aegean-lemnos,no,
1453,Μαντρί,Mantri,Λήμνος,north-aegean-lemnos,no,
1454,Μεγάλο Φαναράκι,Megalo Fanaraki,Λήμνος,north-aegean-lemnos,no,
1455,Μικρό Φαναράκι,Mikro Fanaraki,Λήμνος,north-aegean-lemnos,no,
1456,Νεφτίνα,Neftina,Λήμνος,north-aegean-lemnos,no,
1440,Παναγιάς Πηγάδελι,Panagias Pigadeli,Λήμνος,north-aegean-lemnos,no,
1459,Παραλία Κότσινα,Paralia Kotsina,Λήμνος,north-aegean-lemnos,no,
1460,Παραλία Μακρύς Γυαλός,Paralia Makrys Gyalos,Λήμνος,north-aegean-lemnos,no,
1441,Παρθενόμυθος,Parthenomythos,Λήμνος,north-aegean-lemnos,no,
1463,Πλάκα,Plaka,Λήμνος,north-aegean-lemnos,no,
1461,Πλατύ,Platy,Λήμνος,north-aegean-lemnos,no,
1464,Ρηχά νερά,Richa nera,Λήμνος,north-aegean-lemnos,no,
1465,Ρωμαίικος Γυαλός,Romaiikos Gyalos,Λήμνος,north-aegean-lemnos,no,
1466,Σαράβαρη,Saravari,Λήμνος,north-aegean-lemnos,no,
1442,Σκανδάλη,Skandali,Λήμνος,north-aegean-lemnos,no,
1443,Σκίδι,Skidi,Λήμνος,north-aegean-lemnos,no,
1462,Στίβι ή Πλαγίσος Μώλος,Stivi i Plagisos Molos,Λήμνος,north-aegean-lemnos,no,
1467,Τηγάνι,Tigani,Λήμνος,north-aegean-lemnos,no,
1468,Τούρκικος Γιαλός,Tourkikos Gialos,Λήμνος,north-aegean-lemnos,no,
1444,Τρυγή,Trygi,Λήμνος,north-aegean-lemnos,no,
1469,Φαρακλού,Faraklou,Λήμνος,north-aegean-lemnos,no,
1470,Χαβούλι,Chavouli,Λήμνος,north-aegean-lemnos,no,
2676,Αγιά Θυμιά,Agia Thymia,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2673,Άγιοι Σαράντα,Agii Saranta,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2670,Άγιος Ιωάννης,Agios Ioannis,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2674,Άγιος Ιωάννης (Ζαγορά),Agios Ioannis (Zagora),Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2677,Αλυκές (Βόλος),Alykes (Volos),Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2678,Αμποβός,Ampovos,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2675,Άναυρος,Anavros,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2679,Βαθιά Σπηλιά,Vathia Spilia,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2680,Βλαχόρεμα,Vlachorema,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2681,Βρωμονέρι,Vromoneri,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2682,Γούρνα,Gourna,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2666,Δερμαριά (Πτελεός),Dermaria (Pteleos),Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2683,Θεοτόκος,Theotokos,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2667,Ιζγκούδ (Τρίκερι),Izgkoud (Trikeri),Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2684,Καλαμιές (Αγριά),Kalamies (Agria),Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2686,Καρνάγιο (Αγριά),Karnagio (Agria),Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2687,Καστρί,Kastri,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2688,Κλωσσού,Klossou,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2689,Κομός,Komos,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2691,Λαγούδι,Lagoudi,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2692,Λεπετούς,Lepetous,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2693,Λεφόκαστρο,Lefokastro,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2695,Λύρη,Lyri,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2696,Μελανή,Melani,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2697,Μικρό,Mikro,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2698,Μορτίτσα,Mortitsa,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2699,Μουρτιάς,Mourtias,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2700,Μυλοπόταμος,Mylopotamos,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2701,Νέα Αγχίαλος,Nea Agchialos,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2702,Νταμούχαρη,Damouchari,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2703,Πάλτση,Paltsi,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2704,Παπά Νερό,Papa Nero,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2706,Παραλία Ανάληψης,Paralia Analipsis,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2707,Παραλία Ελίτσα,Paralia Elitsa,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2709,Παραλία Κορνέλια,Paralia Kornelia,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2710,Παραλία Κριθάρια,Paralia Kritharia,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2712,Παραλία Μπάνικας,Paralia Banikas,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2713,Παραλία Μπριάνου,Paralia Brianou,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2714,Παραλία Ρακοποτάμου,Paralia Rakopotamou,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2715,Παραλία Τουρκοπηγής,Paralia Tourkopigis,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2705,Παρίσαινα,Parisaina,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2716,Πλάκα (Ζαγορά),Plaka (Zagora),Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2671,Πλάκες (Βόλος),Plakes (Volos),Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2717,Ποτιστικά,Potistika,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2718,Ποτόκι,Potoki,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2719,Ραζή,Razi,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2720,Σουτραλί (Αγριά),Soutrali (Agria),Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2672,Συκίτσα (Σούρπη),Sykitsa (Sourpi),Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2721,Φακίστρα,Fakistra,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2723,Φτελιά,Ftelia,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,yes,global
2724,Χονδρή Άμμος,Chondri Ammos,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
2725,Χορευτό,Chorevto,Μαγνησία (Πήλιο),thessaly-magnesia-mainland---pelion,no,
1061,Πορτέλο,Portelo,Μαθράκι,ionian-islands-mathraki,no,
2500,Μαράθι,Marathi,Μαράθι,south-aegean-marathi,no,
2501,Τηγανάκια,Tiganakia,Μαράθι,south-aegean-marathi,no,
1178,Άγιος Ιωάννης,Agios Ioannis,Μεγανήσι,ionian-islands-meganisi,no,
1177,Αθερινός,Atherinos,Μεγανήσι,ionian-islands-meganisi,no,
1175,Αμπελάκια,Ampelakia,Μεγανήσι,ionian-islands-meganisi,no,
1176,Ελιά,Elia,Μεγανήσι,ionian-islands-meganisi,no,
1174,Λιμονάρι,Limonari,Μεγανήσι,ionian-islands-meganisi,no,
1179,Πασουμάκι,Pasoumaki,Μεγανήσι,ionian-islands-meganisi,no,
1180,Σπηλιά,Spilia,Μεγανήσι,ionian-islands-meganisi,no,
1181,Φανάρι,Fanari,Μεγανήσι,ionian-islands-meganisi,no,
178,Ακτή Αγάπης,Akti Agapis,Μέθανα,attica-methana,no,
180,Βοτσαλάκια,Votsalakia,Μέθανα,attica-methana,no,
181,Νήσιζα,Nisiza,Μέθανα,attica-methana,no,
179,Παραλία Νισάκι,Paralia Nisaki,Μέθανα,attica-methana,no,
1603,Αγία Τριάδα,Agia Triada,Μεσσηνία,peloponnese-messinia-mainland,no,
3020,Άγιος Ανδρέας,Agios Andreas,Μεσσηνία,peloponnese-messinia-mainland,no,
1604,Άγιος Νικόλαος,Agios Nikolaos,Μεσσηνία,peloponnese-messinia-mainland,yes,global
1605,Άμμος,Ammos,Μεσσηνία,peloponnese-messinia-mainland,no,
1606,Αμμούδι,Ammoudi,Μεσσηνία,peloponnese-messinia-mainland,no,
1607,Αρτακι,Artaki,Μεσσηνία,peloponnese-messinia-mainland,no,
1608,Βοϊδοκοιλιά,Vidokilia,Μεσσηνία,peloponnese-messinia-mainland,yes,global
1609,Βουρλιά,Vourlia,Μεσσηνία,peloponnese-messinia-mainland,no,
1610,Βρωμονέρι,Vromoneri,Μεσσηνία,peloponnese-messinia-mainland,no,
1611,Γαργαρού,Gargarou,Μεσσηνία,peloponnese-messinia-mainland,no,
1612,Γλυφάδα,Glyfada,Μεσσηνία,peloponnese-messinia-mainland,no,
1613,Γλώσσα (γυμνιστών),Glossa (gymniston),Μεσσηνία,peloponnese-messinia-mainland,no,
1614,Διβάρι,Divari,Μεσσηνία,peloponnese-messinia-mainland,no,
1615,Ζάγκα,Zagka,Μεσσηνία,peloponnese-messinia-mainland,no,
1616,Καλαμάκι,Kalamaki,Μεσσηνία,peloponnese-messinia-mainland,no,
1617,Καλογριά,Kalogria,Μεσσηνία,peloponnese-messinia-mainland,no,
1618,Καντούνι,Kantouni,Μεσσηνία,peloponnese-messinia-mainland,no,
1619,Κουμπάρες,Koumpares,Μεσσηνία,peloponnese-messinia-mainland,no,
1620,Κρυονέρι,Kryoneri,Μεσσηνία,peloponnese-messinia-mainland,no,
1621,Λαγκουβαρδος,Lagkouvardos,Μεσσηνία,peloponnese-messinia-mainland,no,
1622,Λάμπες,Lampes,Μεσσηνία,peloponnese-messinia-mainland,no,
1623,Λαχανού,Lachanou,Μεσσηνία,peloponnese-messinia-mainland,no,
1624,Λιβάδια,Livadia,Μεσσηνία,peloponnese-messinia-mainland,no,
1625,Λούτσα,Loutsa,Μεσσηνία,peloponnese-messinia-mainland,no,
1626,Μάτι,Mati,Μεσσηνία,peloponnese-messinia-mainland,no,
1627,Μαυροβούνι,Mavrovouni,Μεσσηνία,peloponnese-messinia-mainland,no,
1628,Μεγάλο Μαράθι,Megalo Marathi,Μεσσηνία,peloponnese-messinia-mainland,no,
1629,Μεμί,Memi,Μεσσηνία,peloponnese-messinia-mainland,no,
1630,Μικρό Μαράθι,Mikro Marathi,Μεσσηνία,peloponnese-messinia-mainland,no,
1631,Παραλία Βουνάκι,Paralia Vounaki,Μεσσηνία,peloponnese-messinia-mainland,no,
1632,Παραλία Γιάλοβα,Paralia Gialova,Μεσσηνία,peloponnese-messinia-mainland,no,
1633,Παραλία Δελφίνια,Paralia Delfinia,Μεσσηνία,peloponnese-messinia-mainland,no,
1634,Παραλία Καλαμάτας,Paralia Kalamatas,Μεσσηνία,peloponnese-messinia-mainland,no,
1635,Παραλία Καλαμίτσι,Paralia Kalamitsi,Μεσσηνία,peloponnese-messinia-mainland,no,
1636,Παραλία Κολονίδες,Paralia Kolonides,Μεσσηνία,peloponnese-messinia-mainland,no,
1637,Παραλία Μεθώνης,Paralia Methonis,Μεσσηνία,peloponnese-messinia-mainland,no,
1638,Παραλία Πανταζή,Paralia Pantazi,Μεσσηνία,peloponnese-messinia-mainland,no,
1639,Παραλία Ριτσά,Paralia Ritsa,Μεσσηνία,peloponnese-messinia-mainland,no,
1640,Παραλία Σάλιο,Paralia Salio,Μεσσηνία,peloponnese-messinia-mainland,no,
1641,Παραλία Σάντοβας,Paralia Santovas,Μεσσηνία,peloponnese-messinia-mainland,no,
1642,Παραλία Στόμιο,Paralia Stomio,Μεσσηνία,peloponnese-messinia-mainland,no,
1643,Παραλία Φιλοξενία,Paralia Filoxenia,Μεσσηνία,peloponnese-messinia-mainland,no,
1644,Παραλία Φονέας,Paralia Foneas,Μεσσηνία,peloponnese-messinia-mainland,no,
1645,Παραλία Χωμάτι,Paralia Chomati,Μεσσηνία,peloponnese-messinia-mainland,no,
1646,Περούλια,Peroulia,Μεσσηνία,peloponnese-messinia-mainland,no,
3021,Πεταλίδι,Petalidi,Μεσσηνία,peloponnese-messinia-mainland,no,
1647,Πετροχώρι,Petrochori,Μεσσηνία,peloponnese-messinia-mainland,no,
1648,Ρωμανός,Romanos,Μεσσηνία,peloponnese-messinia-mainland,no,
1649,Σέλιτσα,Selitsa,Μεσσηνία,peloponnese-messinia-mainland,no,
1650,Στούπα,Stoupa,Μεσσηνία,peloponnese-messinia-mainland,no,
1651,Τσαπί,Tsapi,Μεσσηνία,peloponnese-messinia-mainland,no,
1652,Χαλικούρα,Chalikoura,Μεσσηνία,peloponnese-messinia-mainland,no,
1653,Χελωναριά,Chelonaria,Μεσσηνία,peloponnese-messinia-mainland,no,
1654,Kartela,Kartela,Μεσσηνία,peloponnese-messinia-mainland,no,
1655,Oasi,Oasi,Μεσσηνία,peloponnese-messinia-mainland,no,
1656,Velonas,Velonas,Μεσσηνία,peloponnese-messinia-mainland,no,
1901,Αγία Κυριακή,Agia Kyriaki,Μήλος,south-aegean-milos,yes,milos:verified-image
1898,Άγιος Δημήτριος,Agios Dimitrios,Μήλος,south-aegean-milos,no,
1899,Άγιος Ιωάννης,Agios Ioannis,Μήλος,south-aegean-milos,no,
1900,Άγιος Σώστης,Agios Sostis,Μήλος,south-aegean-milos,no,
1933,Αγκάλη,Agkali,Μήλος,south-aegean-milos,no,
1902,Αμμουδαράκι,Ammoudaraki,Μήλος,south-aegean-milos,no,
1903,Αχιβαδολίμνη,Achivadolimni,Μήλος,south-aegean-milos,no,
1934,Βούδια,Voudia,Μήλος,south-aegean-milos,no,
1905,Γερανιά,Gerania,Μήλος,south-aegean-milos,no,
1904,Γέροντας,Gerontas,Μήλος,south-aegean-milos,no,
1906,Θειάφες,Thiafes,Μήλος,south-aegean-milos,yes,milos:verified-image
1907,Κάλαμος,Kalamos,Μήλος,south-aegean-milos,no,
1911,Καμπάνες,Kampanes,Μήλος,south-aegean-milos,no,
1908,Κάπρος,Kapros,Μήλος,south-aegean-milos,no,
1935,Καστανάς,Kastanas,Μήλος,south-aegean-milos,no,
1909,Κάτεργο,Katergo,Μήλος,south-aegean-milos,no,
1910,Κήποι,Kipi,Μήλος,south-aegean-milos,no,
3000,Κλέφτικο,Kleftiko,Μήλος,south-aegean-milos,no,
1936,Κολυμπισιώνας,Kolympisionas,Μήλος,south-aegean-milos,no,
1912,Λαγκάδα,Lagkada,Μήλος,south-aegean-milos,yes,milos:verified-image
1913,Ναυτικός Όμιλος Μήλου,Navtikos Omilos Milou,Μήλος,south-aegean-milos,no,
1914,Νεροδάφνη,Nerodafni,Μήλος,south-aegean-milos,no,
1915,Παλαιοχώρι,Palaiochori,Μήλος,south-aegean-milos,yes,milos:verified-image
