region,group,id,name,organized,claimsFood,claimsSunbeds,hasOfficialSource,audited,nearestFoodM,nearestResortM,poiCount,flags
south-aegean-kythnos,cyclades,1859,Agios Ioannis,false,false,false,true,true,,,0,
south-aegean-kythnos,cyclades,1860,Agios Nikolaos,false,false,false,true,true,,,0,
south-aegean-kythnos,cyclades,1861,Agios Stefanos,false,true,false,true,true,164,,4,
south-aegean-kythnos,cyclades,1862,Agios Sostis,false,false,false,true,true,,,2,
south-aegean-kythnos,cyclades,1863,Agia Irini,false,true,false,true,true,776,,3,
south-aegean-kythnos,cyclades,1864,Agkoritsa,false,false,false,true,true,633,,2,
south-aegean-kythnos,cyclades,1865,Alyki,false,false,false,true,true,777,,1,
south-aegean-kythnos,cyclades,1866,Antonides,false,false,false,true,true,248,,8,
south-aegean-kythnos,cyclades,1867,Apokrousis,true,true,true,true,true,87,,2,
south-aegean-kythnos,cyclades,1868,Aosa,false,false,false,true,true,,,0,
south-aegean-kythnos,cyclades,1869,Vasiliko,false,false,false,true,true,,,0,
south-aegean-kythnos,cyclades,1870,Galazia Akti,false,false,false,true,true,,,0,
south-aegean-kythnos,cyclades,1871,Gaidouromantra,false,false,false,true,true,,,0,
south-aegean-kythnos,cyclades,1872,Episkopi,true,true,true,true,true,141,,6,
south-aegean-kythnos,cyclades,1873,Zogkaki,false,false,false,true,true,,,0,
south-aegean-kythnos,cyclades,1874,Kavourocheri,false,false,false,true,true,,,0,
south-aegean-kythnos,cyclades,1875,Kaki Maria,false,false,false,true,true,,,0,
south-aegean-kythnos,cyclades,1876,Kalo Livadi,false,false,false,true,true,,,0,
south-aegean-kythnos,cyclades,1877,Kastella,false,false,false,true,true,,,0,
south-aegean-kythnos,cyclades,1878,Koloveloni,false,false,false,true,true,,,0,
south-aegean-kythnos,cyclades,1879,Kouri,false,false,false,true,true,,,0,
south-aegean-kythnos,cyclades,1880,Lagkousi,false,false,false,true,true,375,,4,
south-aegean-kythnos,cyclades,1881,Levkes,false,true,false,true,true,,,0,
south-aegean-kythnos,cyclades,1882,Livadaki,false,false,false,true,true,,,0,
south-aegean-kythnos,cyclades,1883,Markouli,false,false,false,true,true,,,0,
south-aegean-kythnos,cyclades,1884,Maroula,false,false,false,true,true,260,,25,
south-aegean-kythnos,cyclades,1885,Martinakia,true,true,true,true,true,45,,22,
south-aegean-kythnos,cyclades,1886,Mikro Livadaki,false,false,false,true,true,,,0,
south-aegean-kythnos,cyclades,1887,Nika,false,false,false,true,true,632,,8,
south-aegean-kythnos,cyclades,1888,Paralia Kolona,false,true,false,true,true,161,,2,
south-aegean-kythnos,cyclades,1889,Petrousa,false,false,false,true,true,,,0,
south-aegean-kythnos,cyclades,1890,Pontikia,false,false,false,true,true,,,0,
south-aegean-kythnos,cyclades,1891,Potamia,false,false,false,true,true,,,2,
south-aegean-kythnos,cyclades,1892,Si Mou Si,false,false,false,true,true,,,0,
south-aegean-kythnos,cyclades,1893,Skinari,false,true,false,true,true,154,,28,
south-aegean-kythnos,cyclades,1894,Sklavos,false,false,false,true,true,,,0,
south-aegean-kythnos,cyclades,1895,Skylou,false,false,false,true,true,,,0,
south-aegean-kythnos,cyclades,1896,Styfos,false,false,false,true,true,,,0,
south-aegean-kythnos,cyclades,1897,Flampouria,false,true,false,true,true,205,,1,
south-aegean-leros,dodecanese,2358,Dyo Liskaria,true,true,false,true,true,45,,2,
south-aegean-leros,dodecanese,2359,Gourna,true,true,true,true,true,99,,1,
south-aegean-leros,dodecanese,2360,Kioura,false,false,false,true,true,,,0,
south-aegean-leros,dodecanese,2361,Paralia Lakkiou,false,true,false,true,true,,,0,
south-aegean-leros,dodecanese,2362,Vromolithos,true,true,false,true,true,92,,15,
south-aegean-leros,dodecanese,2363,Kokkini paralia,false,false,false,true,true,798,,1,
south-aegean-leros,dodecanese,2365,Paralia Vromolithos,true,true,true,true,true,100,,17,
south-aegean-leros,dodecanese,2366,Paralia Kryfos,false,false,false,true,true,547,,2,
south-aegean-leros,dodecanese,2367,Paralia Blefoutis,true,true,true,true,true,571,,1,
south-aegean-leros,dodecanese,2368,Ormos Belfouti,true,true,false,true,true,162,,1,
south-aegean-lipsi,dodecanese,2369,Levki Paralia Aspronisi,false,false,false,true,true,,,0,
south-aegean-lipsi,dodecanese,2370,Agios Nikolaos,false,false,false,true,true,,,0,
south-aegean-lipsi,dodecanese,2371,Kampos,false,false,false,true,true,560,,6,
south-aegean-lipsi,dodecanese,2372,Kamares,false,false,false,true,true,,,0,
south-aegean-lipsi,dodecanese,2373,Katsadia,false,true,false,true,true,78,,2,
south-aegean-lipsi,dodecanese,2374,Kissiria,false,false,false,true,true,,,0,
south-aegean-lipsi,dodecanese,2375,Kimisi,false,false,false,true,true,,,0,
south-aegean-lipsi,dodecanese,2376,Korakia,false,false,false,true,true,,,0,
south-aegean-lipsi,dodecanese,2377,Lentou,true,false,true,true,true,116,,12,
south-aegean-lipsi,dodecanese,2378,Lyra,false,false,false,true,true,755,,2,
south-aegean-lipsi,dodecanese,2379,Mersini,false,false,false,true,true,750,,4,
south-aegean-lipsi,dodecanese,2380,Xirokampos,false,false,false,true,true,,,0,
south-aegean-lipsi,dodecanese,2381,Papantria,false,false,false,true,true,347,,2,
south-aegean-lipsi,dodecanese,2382,Platys Gialos,false,true,false,true,true,51,,1,
south-aegean-lipsi,dodecanese,2383,Pnigmenos,false,false,false,true,true,775,,2,
south-aegean-lipsi,dodecanese,2384,Stifi,false,false,false,true,true,773,,2,
south-aegean-lipsi,dodecanese,2385,Tourkomnima,false,false,false,true,true,,,0,
south-aegean-lipsi,dodecanese,2386,Chochlakoura,false,false,false,true,true,,,0,
south-aegean-marathi,dodecanese,2500,Marathi,false,true,false,true,true,33,,4,
south-aegean-marathi,dodecanese,2501,Tiganakia,false,false,false,true,true,,,0,
south-aegean-milos,cyclades,1898,Agios Dimitrios,false,false,false,true,true,,,0,
south-aegean-milos,cyclades,1899,Agios Ioannis,false,false,false,true,true,,,0,
south-aegean-milos,cyclades,1900,Agios Sostis,false,false,false,true,true,453,,10,
south-aegean-milos,cyclades,1901,Agia Kyriaki,true,true,true,true,true,174,,6,
south-aegean-milos,cyclades,1902,Ammoudaraki,false,false,false,true,true,,,1,
south-aegean-milos,cyclades,1903,Achivadolimni,true,true,true,true,true,,,2,
south-aegean-milos,cyclades,1904,Gerontas,false,false,false,true,true,,,1,
south-aegean-milos,cyclades,1905,Gerania,false,false,false,true,true,146,,6,
south-aegean-milos,cyclades,1906,Thiorychio,false,false,false,true,true,,,1,
south-aegean-milos,cyclades,1907,Kalamos,false,false,false,true,true,,,2,
south-aegean-milos,cyclades,1908,Kapros,false,false,false,true,true,,,3,
south-aegean-milos,cyclades,1909,Katergo,false,false,false,true,true,,,1,
south-aegean-milos,cyclades,1910,Kipi,false,false,false,true,true,64,,2,
south-aegean-milos,cyclades,1911,Kampanes,false,false,false,true,true,,,0,
south-aegean-milos,cyclades,1912,Lagkada,false,false,false,true,true,91,,43,
south-aegean-milos,cyclades,1913,Navtikos Omilos Milou,false,false,false,true,true,324,,4,
south-aegean-milos,cyclades,1914,Nerodafni,false,false,false,true,true,,,0,
south-aegean-milos,cyclades,1915,Palaiochori,true,true,true,true,true,71,,12,
south-aegean-milos,cyclades,1916,Papafragkas,false,false,false,true,true,,,3,
south-aegean-milos,cyclades,1917,Papikinou,true,true,true,true,true,107,,17,
south-aegean-milos,cyclades,1918,Paralia Angathia,false,false,false,true,true,,,0,
south-aegean-milos,cyclades,1919,Plathiena,true,true,true,true,true,,,1,
south-aegean-milos,cyclades,1920,Provatas,true,true,true,true,true,113,,10,
south-aegean-milos,cyclades,1921,Rivari,false,false,false,true,true,,,0,
south-aegean-milos,cyclades,1922,Sarakiniko,false,false,false,true,true,,,1,
south-aegean-milos,cyclades,1923,Tourkothalassa,false,false,false,true,true,307,,6,
south-aegean-milos,cyclades,1924,Triades,false,false,false,true,true,,,0,
south-aegean-milos,cyclades,1925,Tsigkrado,false,false,false,true,true,572,,6,
south-aegean-milos,cyclades,1926,Fatourena,false,false,false,true,true,,,0,
south-aegean-milos,cyclades,1927,Fyriplaka,true,true,true,true,true,318,,4,
south-aegean-milos,cyclades,1928,Fyrlingkos,false,false,false,true,true,,,0,
south-aegean-milos,cyclades,1929,Fyropotamos,true,true,true,true,true,,,1,
south-aegean-milos,cyclades,1930,Psathi,false,false,false,true,true,,,1,
south-aegean-milos,cyclades,1931,Psarovolada,false,false,false,true,true,653,,6,
south-aegean-milos,cyclades,1932,Pollonia,true,true,true,true,true,151,,16,
south-aegean-milos,cyclades,1933,Agkali,false,true,false,true,true,,,0,
south-aegean-milos,cyclades,1934,Voudia,false,false,false,true,true,,,1,
south-aegean-milos,cyclades,1935,Kastanas,false,false,false,true,true,,,0,
south-aegean-milos,cyclades,1936,Kolympisionas,false,false,false,true,true,,,0,
south-aegean-milos,cyclades,1938,Tria Pigadia,false,false,false,true,true,,,0,
south-aegean-milos,cyclades,3000,Kleftiko,false,false,false,true,true,,,0,
south-aegean-milos,cyclades,3054,Pachaina,false,false,false,true,true,,,3,
south-aegean-mykonos,cyclades,1939,Agia Anna,false,true,false,true,true,65,,233,
south-aegean-mykonos,cyclades,1940,Agia Anna Kalafatis,true,true,true,true,true,115,24,12,
south-aegean-mykonos,cyclades,1941,Agia Anna Paragkas,true,true,true,true,true,58,,37,
south-aegean-mykonos,cyclades,1943,Agios Ioannis,true,true,true,true,true,251,,6,
south-aegean-mykonos,cyclades,1944,Agios Stefanos,true,true,true,true,true,59,,18,
south-aegean-mykonos,cyclades,1945,Agios Sostis,false,true,false,true,true,215,,5,
south-aegean-mykonos,cyclades,1946,Agios Charalampos,false,false,false,true,true,139,,225,
south-aegean-mykonos,cyclades,1947,Agrari,true,true,true,true,true,693,,2,
south-aegean-mykonos,cyclades,1948,Vathia Lagkada,false,false,false,true,true,,,0,
south-aegean-mykonos,cyclades,1949,Gymnistiki Paralia Elias,true,true,true,true,true,395,,2,
south-aegean-mykonos,cyclades,1950,Elia,true,true,true,true,true,105,,2,
south-aegean-mykonos,cyclades,1951,Kalamopodi,true,true,true,true,true,28,,30,
south-aegean-mykonos,cyclades,1952,Kalafati,true,true,true,true,true,255,207,13,
south-aegean-mykonos,cyclades,1953,Kalo Livadi,true,true,true,true,true,132,75,20,
south-aegean-mykonos,cyclades,1954,Kapari,false,false,false,true,true,385,,5,
south-aegean-mykonos,cyclades,1955,Karapetis,false,false,false,true,true,,,0,
south-aegean-mykonos,cyclades,1956,Kato Tigani,false,false,false,true,true,,,0,
south-aegean-mykonos,cyclades,1957,Korfos,false,true,false,true,true,152,,25,
south-aegean-mykonos,cyclades,1958,Lia,true,true,true,true,true,71,35,10,
south-aegean-mykonos,cyclades,1959,Loulos,false,false,false,true,true,275,532,28,
south-aegean-mykonos,cyclades,1961,Megali Ammos,true,false,true,true,true,238,,163,
south-aegean-mykonos,cyclades,1962,Mersini,false,false,false,true,true,449,,2,
south-aegean-mykonos,cyclades,1963,Merchia,false,false,false,true,true,,,0,
south-aegean-mykonos,cyclades,1964,Ornos,true,true,true,true,true,47,,27,
south-aegean-mykonos,cyclades,1965,Panormos,true,true,true,true,true,198,,5,
south-aegean-mykonos,cyclades,1966,Paragka,true,true,true,true,true,104,,28,
south-aegean-mykonos,cyclades,1967,paralia Sokratis,false,true,false,true,true,,,0,
south-aegean-mykonos,cyclades,1968,Patera Plaka,false,false,false,true,true,,,1,
south-aegean-mykonos,cyclades,1969,Platys Gialos,true,true,true,true,true,70,558,23,
south-aegean-mykonos,cyclades,1971,Tarsanas,true,true,true,true,true,65,,6,
south-aegean-mykonos,cyclades,1972,Tigani,false,false,false,true,true,,,0,
south-aegean-mykonos,cyclades,1973,Tourlos,true,true,true,true,true,54,,17,
south-aegean-mykonos,cyclades,1974,Tsagkari,false,false,false,true,true,443,364,10,
south-aegean-mykonos,cyclades,1975,Fragkia,false,false,false,true,true,,,0,
south-aegean-mykonos,cyclades,1976,Ftelia,true,true,true,true,true,273,,6,
south-aegean-mykonos,cyclades,1977,Fokos,false,true,false,true,true,135,,2,
south-aegean-mykonos,cyclades,1978,Choulakia,false,false,false,true,true,653,,8,
south-aegean-mykonos,cyclades,1979,Psarrou,true,true,true,true,true,67,34,22,
south-aegean-mykonos,cyclades,1980,Super Paradise,true,true,true,true,true,86,,1,
south-aegean-naxos,cyclades,1981,Agia Anna,true,true,true,true,true,73,71,40,
south-aegean-naxos,cyclades,1982,Agiassos,false,true,false,true,true,365,,2,
south-aegean-naxos,cyclades,1983,Agii Theodori,false,false,false,true,true,,,0,
south-aegean-naxos,cyclades,1984,Agios Georgios,true,true,true,true,true,181,125,72,
south-aegean-naxos,cyclades,1985,Agios Prokopios,true,true,true,true,true,322,107,33,
south-aegean-naxos,cyclades,1986,Azalas,false,false,false,true,true,,,0,
south-aegean-naxos,cyclades,1987,Alyko,false,false,false,true,true,,,0,
south-aegean-naxos,cyclades,1988,Ammitis,false,false,false,true,true,,,0,
south-aegean-naxos,cyclades,1989,Ampram,false,true,false,true,true,,,0,
south-aegean-naxos,cyclades,1990,Apollonas,false,true,false,true,true,111,,5,
south-aegean-naxos,cyclades,1991,Vintzi,false,false,false,true,true,29,,105,
south-aegean-naxos,cyclades,1992,Glatza,false,false,false,true,true,,,0,
south-aegean-naxos,cyclades,1993,Glyfada,false,false,false,true,true,521,,6,
south-aegean-naxos,cyclades,1994,Grotta,false,false,false,true,true,99,,109,
south-aegean-naxos,cyclades,1995,Paralia Kalantos,false,false,false,true,true,357,,1,
south-aegean-naxos,cyclades,1996,Kampos,false,false,false,true,true,,,0,
south-aegean-naxos,cyclades,1997,Kastraki,true,false,true,true,true,318,,5,
south-aegean-naxos,cyclades,1998,Kedros,false,false,false,true,true,684,,4,
south-aegean-naxos,cyclades,1999,Klidos,false,false,false,true,true,,,0,
south-aegean-naxos,cyclades,2000,Paralia Klido,false,false,false,true,true,,,0,
south-aegean-naxos,cyclades,2001,Ligaridia,false,false,false,true,true,107,,5,
south-aegean-naxos,cyclades,2002,Paralia Limnari,false,false,false,true,true,,,0,
south-aegean-naxos,cyclades,2003,Lionas,false,true,false,true,true,58,,2,
south-aegean-naxos,cyclades,2004,Melino,false,false,false,true,true,,,0,
south-aegean-naxos,cyclades,2005,Mikra,false,false,false,true,true,,,0,
south-aegean-naxos,cyclades,2006,Mikri Vigla,true,true,true,true,true,192,792,6,
south-aegean-naxos,cyclades,2007,Mikri Vigla - Notia plevra,false,false,false,true,true,,732,2,
south-aegean-naxos,cyclades,2008,Mikro Alyko,false,false,false,true,true,,,0,
south-aegean-naxos,cyclades,2009,Moutsouna,false,true,false,true,true,27,,5,
south-aegean-naxos,cyclades,2010,Orkos,false,true,false,true,true,565,,3,
south-aegean-naxos,cyclades,2011,Panormos,false,false,false,true,true,58,,5,
south-aegean-naxos,cyclades,2012,Plaka,true,true,true,true,true,114,132,8,
south-aegean-naxos,cyclades,2013,Pyrgaki,false,true,false,true,true,210,522,5,
south-aegean-naxos,cyclades,2014,Rina,false,false,false,true,true,,,0,
south-aegean-naxos,cyclades,2015,Paralia Spedo,false,false,false,true,true,,,0,
south-aegean-naxos,cyclades,2016,Chilia Vrysi,false,false,false,true,true,,,0,
south-aegean-naxos,cyclades,2017,Paralia Psili Ammos,false,false,false,true,true,,,0,
south-aegean-naxos,cyclades,2018,Paralia Psofagrilia,false,false,false,true,true,,,0,
south-aegean-naxos,cyclades,2019,Hawaii,false,false,false,true,true,,,0,
south-aegean-nisyros,dodecanese,2387,Pachia Ammos,false,false,false,true,true,,,0,
south-aegean-nisyros,dodecanese,2388,Chochlaki,false,false,false,true,true,170,,24,
south-aegean-paros,cyclades,2020,Agia Irini,true,true,true,true,true,344,313,2,
south-aegean-paros,cyclades,2021,Agios Dimitrios,true,true,false,true,true,25,,176,
south-aegean-paros,cyclades,2022,Agios Stefanos,false,false,false,true,true,377,,82,
south-aegean-paros,cyclades,2023,Ampelas,true,true,true,true,true,27,,7,
south-aegean-paros,cyclades,2024,Aspros Gremos,false,false,false,true,true,379,,6,
south-aegean-paros,cyclades,2025,Voutakos,false,false,false,true,true,,,0,
south-aegean-paros,cyclades,2026,Glyfades,false,false,false,true,true,,,0,
south-aegean-paros,cyclades,2027,Delfini,true,true,false,true,true,,,0,
south-aegean-paros,cyclades,2028,Dryos,false,true,false,true,true,45,,10,
south-aegean-paros,cyclades,2029,Kalogeros,false,false,false,true,true,,,0,
south-aegean-paros,cyclades,2030,Kolympithres,true,true,true,true,true,155,,5,
south-aegean-paros,cyclades,2031,Krios,true,true,true,true,true,375,,2,
south-aegean-paros,cyclades,2032,Langeri,false,false,false,true,true,,,3,
south-aegean-paros,cyclades,2033,Livadia,true,true,true,true,true,64,,51,
south-aegean-paros,cyclades,2034,Limnes,false,false,false,true,true,229,,4,
south-aegean-paros,cyclades,2035,Logaras,true,true,true,true,true,79,,27,
south-aegean-paros,cyclades,2036,Lolantonis,true,true,true,true,true,104,,1,
south-aegean-paros,cyclades,2037,Martselo,true,true,true,true,true,360,,2,
south-aegean-paros,cyclades,2038,Mikri Santa Maria,true,true,false,true,true,90,,3,
south-aegean-paros,cyclades,2039,Monastiri,true,true,true,true,true,44,17,9,
south-aegean-paros,cyclades,2040,Molos,false,false,false,true,true,,,0,
south-aegean-paros,cyclades,2041,Navtikos omilos Parou,true,true,true,true,true,1,,50,
south-aegean-paros,cyclades,2042,Xyfara,false,true,false,true,true,341,,1,
south-aegean-paros,cyclades,2043,Paralia Agkali Chrysis Aktis,false,true,false,true,true,518,,4,
south-aegean-paros,cyclades,2044,Paralia Alyki,true,true,true,true,true,276,,19,
south-aegean-paros,cyclades,2045,Paralia Glyfa,true,true,false,true,true,,,0,
south-aegean-paros,cyclades,2046,Paralia Parikias,true,true,true,true,true,27,,79,
south-aegean-paros,cyclades,2047,Parasporos,true,true,true,true,true,,,0,
south-aegean-paros,cyclades,2048,Piperi,false,true,false,true,true,86,,179,
south-aegean-paros,cyclades,2049,Pounta,true,true,true,true,true,92,,11,
south-aegean-paros,cyclades,2050,Pyrgaki,false,false,false,true,true,,,0,
south-aegean-paros,cyclades,2051,Santa Maria,true,true,true,true,true,67,,4,
south-aegean-paros,cyclades,2052,Tourkou Ammos,false,false,false,true,true,767,731,8,
south-aegean-paros,cyclades,2053,Tserdakia (Nea Chrysi Akti),true,true,true,true,true,121,,2,
south-aegean-paros,cyclades,2054,Tsoukalia,false,false,false,true,true,,,0,
south-aegean-paros,cyclades,2055,Farangas,true,true,true,true,true,,7,1,
south-aegean-paros,cyclades,2056,Chrysi Akti,true,true,true,true,true,518,,4,
south-aegean-patmos,dodecanese,2389,Agriolivado,true,true,true,true,true,80,47,3,
south-aegean-patmos,dodecanese,2390,Aspri,false,true,false,true,true,358,,1,
south-aegean-patmos,dodecanese,2391,Chochlakas,false,false,false,true,true,368,,50,
south-aegean-patmos,dodecanese,2392,Agios Theologos,false,true,false,true,true,64,,53,
south-aegean-patmos,dodecanese,2393,Sapsila,false,true,false,true,true,,,0,
south-aegean-patmos,dodecanese,2394,Livadi Geranou,true,true,true,true,true,112,,1,
south-aegean-patmos,dodecanese,2395,Livadi Kalogiron,false,false,false,true,true,94,,1,
south-aegean-patmos,dodecanese,2396,Paralia Vagia,false,true,false,true,true,,,0,
south-aegean-patmos,dodecanese,2397,Paralia Grikos,true,true,false,true,true,39,,5,
south-aegean-patmos,dodecanese,2398,Paralia Didymes,false,false,false,true,true,457,,1,
south-aegean-patmos,dodecanese,2399,Paralia Kampou,true,true,false,true,true,,,0,
south-aegean-patmos,dodecanese,2400,Paralia Lampi,true,true,false,true,true,107,,2,
south-aegean-patmos,dodecanese,2401,Paralia Levkes,false,false,false,true,true,46,,1,
south-aegean-patmos,dodecanese,2402,Paralia Petras,true,true,false,true,true,450,,4,
south-aegean-patmos,dodecanese,2403,Psili ammos,false,true,false,true,true,145,,1,
south-aegean-patmos,dodecanese,3015,Patmos Kampos,false,false,false,true,true,398,,52,
south-aegean-polyaigos,cyclades,2221,Amoura,false,false,false,true,true,,,0,
south-aegean-polyaigos,cyclades,2222,Kato Mersini,false,false,false,true,true,,,0,
south-aegean-polyaigos,cyclades,2223,Pano Mersini,false,false,false,true,true,,,0,
south-aegean-polyaigos,cyclades,2224,Tis Panagias t'Avlaki,false,false,false,true,true,,,0,
south-aegean-pserimos,dodecanese,2490,Paralia Avlakia,false,true,false,true,true,54,,4,
south-aegean-pserimos,dodecanese,2491,Vathy,false,false,false,true,true,,,0,
south-aegean-pserimos,dodecanese,2492,Paralia Marathounta,false,false,false,true,true,,,0,
south-aegean-rhodes,dodecanese,2404,Paralia Stegna (Grande Blue),true,true,true,true,true,34,378,50,
south-aegean-rhodes,dodecanese,2405,Paralia Kremastis,true,true,true,true,true,224,,12,
south-aegean-rhodes,dodecanese,2406,Paralia Kallitheas (Nicolas),true,true,true,true,true,29,0,24,
south-aegean-rhodes,dodecanese,2407,Paralia Kallitheas (Oasis),true,true,true,true,true,37,0,24,
south-aegean-rhodes,dodecanese,2408,Paralia Kallitheas (Tassos),true,true,true,true,true,37,0,25,
south-aegean-rhodes,dodecanese,2409,Agia Triada,false,false,false,true,true,,,0,
south-aegean-rhodes,dodecanese,2410,Glyfada,false,false,false,true,true,,,0,
south-aegean-rhodes,dodecanese,2411,Kerameni,false,false,false,true,true,,,0,
south-aegean-rhodes,dodecanese,2412,Kokkina,true,false,true,true,true,72,0,23,
south-aegean-rhodes,dodecanese,2413,Limanaki,false,true,false,true,true,60,265,59,
south-aegean-rhodes,dodecanese,2414,Paralia Antoni Kouin,true,true,true,true,true,47,379,35,
south-aegean-rhodes,dodecanese,2415,Paralia Elli,true,true,true,true,true,142,,387,
south-aegean-rhodes,dodecanese,2416,Paralia Agathi,true,true,true,true,true,18,21,6,
south-aegean-rhodes,dodecanese,2417,Paralia Agia Marina,true,true,true,true,true,193,,20,
south-aegean-rhodes,dodecanese,2418,Paralia Alyki,false,true,false,true,true,620,,8,
south-aegean-rhodes,dodecanese,2419,Paralia Afantou,true,true,true,true,true,,295,7,
south-aegean-rhodes,dodecanese,2420,Paralia Afantou-Kolympia,true,true,true,true,true,598,0,44,
south-aegean-rhodes,dodecanese,2421,Paralia Zefyros,true,true,true,true,true,217,,39,
south-aegean-rhodes,dodecanese,2422,Paralia Ixias,false,true,false,true,true,322,,5,
south-aegean-rhodes,dodecanese,2423,Paralia Kathara,true,true,true,true,true,181,85,102,
south-aegean-rhodes,dodecanese,2424,Paralia Kalavarda,false,true,false,true,true,102,,8,
south-aegean-rhodes,dodecanese,2425,Paralia Katafygio,false,false,false,true,true,113,31,213,osm-resort-not-claimed
south-aegean-rhodes,dodecanese,2426,Paralia Kolympia,true,true,true,true,true,174,82,43,
south-aegean-rhodes,dodecanese,2427,Paralia Kopria,false,false,false,true,true,43,,10,
south-aegean-rhodes,dodecanese,2428,Paralia Kouloura,false,false,false,true,true,404,,5,
south-aegean-rhodes,dodecanese,2429,Paralia Kokkini Ammos,false,false,false,true,true,,,0,
south-aegean-rhodes,dodecanese,2430,Paralia Kymata,true,false,true,true,true,28,,435,
south-aegean-rhodes,dodecanese,2431,Paralia Ladiko,true,true,true,true,true,38,2,32,
south-aegean-rhodes,dodecanese,2432,Paralia Limni,false,false,false,true,true,,,0,
south-aegean-rhodes,dodecanese,2433,Paralia Masari,false,true,false,true,true,,,0,
south-aegean-rhodes,dodecanese,2434,Paralia Mantomata,true,true,true,true,true,97,52,47,
south-aegean-rhodes,dodecanese,2435,Paralia Stegna,true,true,true,true,true,127,220,62,
south-aegean-rhodes,dodecanese,2436,Paralia Traounou,true,true,true,true,true,799,120,3,
south-aegean-rhodes,dodecanese,2437,Paralia Fourni,false,false,false,true,true,78,,8,
south-aegean-rhodes,dodecanese,2438,Paralia Charaki,true,true,true,true,true,117,116,47,
south-aegean-rhodes,dodecanese,2439,Sousounia,false,false,false,true,true,,,0,
south-aegean-rhodes,dodecanese,2440,Tsampika,true,true,true,true,true,68,236,9,
south-aegean-rhodes,dodecanese,2441,Faliraki,true,true,true,true,true,56,55,237,
south-aegean-rhodes,dodecanese,2442,Agios Georgios,false,false,false,true,true,,,0,
south-aegean-rhodes,dodecanese,2443,Paralia Lindou (Megali Paralia),true,true,true,true,true,83,,111,
south-aegean-rhodes,dodecanese,2444,Paralia Pallas,true,true,true,true,true,43,,112,
south-aegean-rhodes,dodecanese,2445,Kolpos Agiou Pavlou,true,true,true,true,true,51,,79,
south-aegean-rhodes,dodecanese,2446,Paralia Pevki,true,true,true,true,true,124,,65,
south-aegean-rhodes,dodecanese,2447,Kavos Beach,false,false,false,true,true,365,,39,
south-aegean-rhodes,dodecanese,2448,Paralia Galouni,false,true,false,true,true,269,203,23,
south-aegean-rhodes,dodecanese,2449,Paralia Kiotari,true,true,true,true,true,231,429,15,
south-aegean-rhodes,dodecanese,2450,Paralia Kalathou,true,true,true,true,true,376,676,8,
south-aegean-rhodes,dodecanese,2451,Paralia Lachanias,false,false,false,true,true,519,,2,
south-aegean-rhodes,dodecanese,2452,Paralia Gennadiou,true,true,true,true,true,423,,12,
south-aegean-rhodes,dodecanese,2453,Plimmyri,false,false,false,true,true,461,,2,
south-aegean-rhodes,dodecanese,2454,Mavros Kavos,false,false,false,true,true,,,0,
south-aegean-rhodes,dodecanese,2455,Paralia Memi Vrysia,false,false,false,true,true,359,,15,
south-aegean-rhodes,dodecanese,2456,Paralia Kalovryaki,false,false,false,true,true,452,,4,
south-aegean-rhodes,dodecanese,2457,Prasonisi,true,true,true,true,true,616,,9,
south-aegean-rhodes,dodecanese,2458,Paralia Glystra,true,true,true,true,true,340,384,18,
south-aegean-rhodes,dodecanese,2459,Paralia Plakia,true,true,true,true,true,152,,16,
south-aegean-rhodes,dodecanese,2460,Paralia Ag. Thoma,false,false,false,true,true,307,,62,
south-aegean-rhodes,dodecanese,2461,Paralia Lardou,true,true,true,true,true,634,373,10,
south-aegean-rhodes,dodecanese,2462,Paralia Kokkinogia,true,true,true,true,true,140,63,35,
south-aegean-rhodes,dodecanese,2463,Paralia Kardamis,false,false,false,true,true,48,26,36,osm-resort-not-claimed
south-aegean-rhodes,dodecanese,2464,Paralia Vlycha,true,true,true,true,true,584,198,10,
south-aegean-santorini,cyclades,2057,Agios Georgios,true,true,true,true,true,86,,26,
south-aegean-santorini,cyclades,2058,Vlychada,true,true,true,true,true,346,,8,
south-aegean-santorini,cyclades,2059,Vourvoulos,true,false,true,true,true,,,1,
south-aegean-santorini,cyclades,2060,Gymnistiki paralia Vlychada,false,false,false,true,true,314,,8,
south-aegean-santorini,cyclades,2061,Kamari,true,true,true,true,true,93,,56,
south-aegean-santorini,cyclades,2062,Kokkini Paralia,false,true,false,true,true,91,,16,
south-aegean-santorini,cyclades,2063,Levki Paralia,true,false,true,true,true,593,,3,
south-aegean-santorini,cyclades,2064,Monolithos,true,true,true,true,true,109,,5,
south-aegean-santorini,cyclades,2065,Baxes,true,true,true,true,true,,,2,
south-aegean-santorini,cyclades,2066,Paralia Kerkezou,false,false,false,true,true,,,2,
south-aegean-santorini,cyclades,2067,Perivolos,true,true,true,true,true,54,,20,
south-aegean-santorini,cyclades,2068,Perissa,true,true,true,true,true,48,,35,
south-aegean-santorini,cyclades,2069,Katharos,false,false,false,true,true,126,,18,
south-aegean-schinoussa,cyclades,2211,Gerolimnionas,false,false,false,true,true,,,0,
south-aegean-schinoussa,cyclades,2212,Livadi,false,false,false,true,true,90,,3,
south-aegean-schinoussa,cyclades,2213,Lioliou,false,true,false,true,true,82,,1,
south-aegean-schinoussa,cyclades,2214,Portokali,false,false,false,true,true,407,,5,
south-aegean-schinoussa,cyclades,2215,Tsigkouri,true,true,true,true,true,117,,13,
